Episode no = 100; won: False; iter_time_steps = 62; Q(s,a) = -0.7413849034986374; score = -441.0; mean_score/100_episodes = -466.51; reward = -429.0; mean_reward/100_episodes = -457.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-12 13:31:01
Episode no = 8100; won: False; iter_time_steps = 322; Q(s,a) = -16.46952387947228; score = -661.0; mean_score/100_episodes = -477.46; reward = -645.0; mean_reward/100_episodes = -469.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:55:30
Episode no = 8200; won: False; iter_time_steps = 47; Q(s,a) = -16.530121051373342; score = -516.0; mean_score/100_episodes = -485.6; reward = -513.0; mean_reward/100_episodes = -477.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:56:36
Episode no = 8300; won: False; iter_time_steps = 39; Q(s,a) = -16.578972143092017; score = -408.0; mean_score/100_episodes = -477.44; reward = -395.0; mean_reward/100_episodes = -470.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:57:45
Episode no = 8400; won: False; iter_time_steps = 107; Q(s,a) = -16.607501045428638; score = -416.0; mean_score/100_episodes = -478.78; reward = -397.0; mean_reward/100_episodes = -470.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 14:58:48
Episode no = 8500; won: False; iter_time_steps = 35; Q(s,a) = -16.651704354834326; score = -514.0; mean_score/100_episodes = -487.72; reward = -512.0; mean_reward/100_episodes = -478.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:00:00
Episode no = 8600; won: False; iter_time_steps = 110; Q(s,a) = -16.689675302070665; score = -469.0; mean_score/100_episodes = -487.8; reward = -455.0; mean_reward/100_episodes = -479.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:01:11
Episode no = 8700; won: False; iter_time_steps = 17; Q(s,a) = -16.71344988140533; score = -476.0; mean_score/100_episodes = -486.78; reward = -472.0; mean_reward/100_episodes = -479.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:02:17
Episode no = 8800; won: False; iter_time_steps = 86; Q(s,a) = -16.74425220892021; score = -495.0; mean_score/100_episodes = -479.07; reward = -486.0; mean_reward/100_episodes = -471.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:03:24
Episode no = 8900; won: False; iter_time_steps = 20; Q(s,a) = -16.78401644078778; score = -489.0; mean_score/100_episodes = -485.07; reward = -486.0; mean_reward/100_episodes = -479.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:04:31
Episode no = 9000; won: False; iter_time_steps = 76; Q(s,a) = -16.8081430297783; score = -535.0; mean_score/100_episodes = -478.96; reward = -531.0; mean_reward/100_episodes = -471.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:05:35
Episode no = 9100; won: False; iter_time_steps = 31; Q(s,a) = -16.835973133200373; score = -460.0; mean_score/100_episodes = -477.9; reward = -453.0; mean_reward/100_episodes = -469.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:06:43
Episode no = 9200; won: False; iter_time_steps = 41; Q(s,a) = -16.85927664940286; score = -490.0; mean_score/100_episodes = -485.6; reward = -485.0; mean_reward/100_episodes = -477.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:07:47
Episode no = 9300; won: False; iter_time_steps = 26; Q(s,a) = -16.87705108139529; score = -455.0; mean_score/100_episodes = -481.82; reward = -448.0; mean_reward/100_episodes = -473.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:08:53
Episode no = 9400; won: False; iter_time_steps = 51; Q(s,a) = -16.885958723001096; score = -510.0; mean_score/100_episodes = -478.45; reward = -506.0; mean_reward/100_episodes = -473.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:09:57
Episode no = 9500; won: False; iter_time_steps = 39; Q(s,a) = -16.89781369152935; score = -488.0; mean_score/100_episodes = -482.85; reward = -483.0; mean_reward/100_episodes = -473.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:11:10
Episode no = 9600; won: False; iter_time_steps = 84; Q(s,a) = -16.91373518568403; score = -453.0; mean_score/100_episodes = -483.57; reward = -429.0; mean_reward/100_episodes = -475.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:12:20
Episode no = 9700; won: False; iter_time_steps = 40; Q(s,a) = -16.9338936065757; score = -539.0; mean_score/100_episodes = -478.85; reward = -539.0; mean_reward/100_episodes = -470.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:13:19
Episode no = 9800; won: False; iter_time_steps = 117; Q(s,a) = -16.948267307430264; score = -416.0; mean_score/100_episodes = -484.2; reward = -396.0; mean_reward/100_episodes = -475.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:14:26
Episode no = 9900; won: False; iter_time_steps = 100; Q(s,a) = -16.961626209344352; score = -459.0; mean_score/100_episodes = -478.79; reward = -445.0; mean_reward/100_episodes = -471.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:15:33
Episode no = 10000; won: False; iter_time_steps = 63; Q(s,a) = -16.986835595998482; score = -532.0; mean_score/100_episodes = -481.01; reward = -529.0; mean_reward/100_episodes = -472.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:16:45
Episode no = 10100; won: False; iter_time_steps = 77; Q(s,a) = -17.011673257052497; score = -556.0; mean_score/100_episodes = -483.02; reward = -554.0; mean_reward/100_episodes = -474.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:17:55
Episode no = 10200; won: False; iter_time_steps = 117; Q(s,a) = -17.01786023679883; score = -456.0; mean_score/100_episodes = -484.95; reward = -440.0; mean_reward/100_episodes = -476.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:19:04
Episode no = 10300; won: False; iter_time_steps = 60; Q(s,a) = -17.020589326165098; score = -509.0; mean_score/100_episodes = -482.41; reward = -515.0; mean_reward/100_episodes = -475.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:20:14
Episode no = 10400; won: False; iter_time_steps = 81; Q(s,a) = -17.04046817049973; score = -530.0; mean_score/100_episodes = -489.75; reward = -525.0; mean_reward/100_episodes = -483.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:21:22
Episode no = 10500; won: False; iter_time_steps = 29; Q(s,a) = -17.057740138046753; score = -498.0; mean_score/100_episodes = -482.17; reward = -495.0; mean_reward/100_episodes = -475.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:22:39
Episode no = 10600; won: False; iter_time_steps = 89; Q(s,a) = -17.066550029783397; score = -508.0; mean_score/100_episodes = -481.99; reward = -500.0; mean_reward/100_episodes = -475.76; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:23:46
Episode no = 10700; won: False; iter_time_steps = 128; Q(s,a) = -17.0737264760265; score = -577.0; mean_score/100_episodes = -481.76; reward = -572.0; mean_reward/100_episodes = -474.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:24:59
Episode no = 10800; won: False; iter_time_steps = 82; Q(s,a) = -17.0873808675387; score = -531.0; mean_score/100_episodes = -479.16; reward = -526.0; mean_reward/100_episodes = -471.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:26:02
Episode no = 10900; won: False; iter_time_steps = 47; Q(s,a) = -16.46596594340418; score = -496.0; mean_score/100_episodes = -482.06; reward = -491.0; mean_reward/100_episodes = -473.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:27:06
Episode no = 11000; won: False; iter_time_steps = 23; Q(s,a) = -16.555700425185936; score = -482.0; mean_score/100_episodes = -485.2; reward = -478.0; mean_reward/100_episodes = -477.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:28:09
Episode no = 11100; won: False; iter_time_steps = 90; Q(s,a) = -16.627838335840856; score = -549.0; mean_score/100_episodes = -491.63; reward = -545.0; mean_reward/100_episodes = -483.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:29:28
Episode no = 11200; won: False; iter_time_steps = 142; Q(s,a) = -16.663066436195052; score = -301.0; mean_score/100_episodes = -486.72; reward = -267.0; mean_reward/100_episodes = -478.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:30:40
Episode no = 11300; won: False; iter_time_steps = 44; Q(s,a) = -16.713063583444146; score = -463.0; mean_score/100_episodes = -485.93; reward = -455.0; mean_reward/100_episodes = -477.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:31:47
Episode no = 11400; won: False; iter_time_steps = 48; Q(s,a) = -16.767212926029885; score = -467.0; mean_score/100_episodes = -480.98; reward = -459.0; mean_reward/100_episodes = -472.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:32:59
Episode no = 11500; won: False; iter_time_steps = 13; Q(s,a) = -17.22800523741103; score = -472.0; mean_score/100_episodes = -479.84; reward = -468.0; mean_reward/100_episodes = -473.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:34:18
Episode no = 11600; won: False; iter_time_steps = 57; Q(s,a) = -16.867734422990996; score = -506.0; mean_score/100_episodes = -492.27; reward = -501.0; mean_reward/100_episodes = -486.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:35:29
Episode no = 11700; won: False; iter_time_steps = 77; Q(s,a) = -16.93284475047087; score = -546.0; mean_score/100_episodes = -480.58; reward = -543.0; mean_reward/100_episodes = -472.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:36:38
Episode no = 11800; won: False; iter_time_steps = 26; Q(s,a) = -17.259272545008926; score = -485.0; mean_score/100_episodes = -476.26; reward = -481.0; mean_reward/100_episodes = -467.76; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:37:41
Episode no = 11900; won: False; iter_time_steps = 133; Q(s,a) = -17.0581539005197; score = -412.0; mean_score/100_episodes = -476.14; reward = -390.0; mean_reward/100_episodes = -466.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:38:52
Episode no = 12000; won: False; iter_time_steps = 33; Q(s,a) = -17.12624774082561; score = -492.0; mean_score/100_episodes = -486.31; reward = -488.0; mean_reward/100_episodes = -482.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:40:08
Episode no = 12100; won: False; iter_time_steps = 72; Q(s,a) = -17.18357902626119; score = -451.0; mean_score/100_episodes = -486.66; reward = -439.0; mean_reward/100_episodes = -480.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:41:12
Episode no = 12200; won: False; iter_time_steps = 215; Q(s,a) = -17.227189835028625; score = -184.0; mean_score/100_episodes = -480.36; reward = -289.0; mean_reward/100_episodes = -474.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:42:13
Episode no = 12300; won: False; iter_time_steps = 59; Q(s,a) = -17.243561791810002; score = -468.0; mean_score/100_episodes = -470.08; reward = -470.0; mean_reward/100_episodes = -459.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:43:35
Episode no = 12400; won: False; iter_time_steps = 20; Q(s,a) = -17.239172690334186; score = -479.0; mean_score/100_episodes = -486.24; reward = -475.0; mean_reward/100_episodes = -478.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:44:41
Episode no = 12500; won: False; iter_time_steps = 112; Q(s,a) = -17.247001303879834; score = -501.0; mean_score/100_episodes = -482.57; reward = -490.0; mean_reward/100_episodes = -475.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:45:49
Episode no = 12600; won: False; iter_time_steps = 22; Q(s,a) = -17.254538045501597; score = -511.0; mean_score/100_episodes = -489.29; reward = -510.0; mean_reward/100_episodes = -480.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:46:58
Episode no = 12700; won: False; iter_time_steps = 34; Q(s,a) = -17.25784125769154; score = -523.0; mean_score/100_episodes = -480.83; reward = -522.0; mean_reward/100_episodes = -473.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:48:05
Episode no = 12800; won: False; iter_time_steps = 79; Q(s,a) = -17.25036422834836; score = -438.0; mean_score/100_episodes = -473.84; reward = -424.0; mean_reward/100_episodes = -466.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:49:10
Episode no = 12900; won: False; iter_time_steps = 137; Q(s,a) = -17.251689300027845; score = -396.0; mean_score/100_episodes = -493.85; reward = -372.0; mean_reward/100_episodes = -486.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:50:17
Episode no = 13000; won: False; iter_time_steps = 21; Q(s,a) = -17.256937824735502; score = -450.0; mean_score/100_episodes = -485.56; reward = -443.0; mean_reward/100_episodes = -479.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:51:23
Episode no = 13100; won: False; iter_time_steps = 72; Q(s,a) = -17.253229683542614; score = -481.0; mean_score/100_episodes = -490.56; reward = -472.0; mean_reward/100_episodes = -483.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 15:52:31
