Episode no = 100; won: False; iter_time_steps = 10; Q(s,a) = -0.14954057989401956; score = -509.0; mean_score/100_episodes = -509.04; reward = -509.0; mean_reward/100_episodes = -508.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-10 14:19:41
Episode no = 8100; won: False; iter_time_steps = 19; Q(s,a) = -3.685715875016149; score = -508.0; mean_score/100_episodes = -506.34; reward = -507.0; mean_reward/100_episodes = -505.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:29:33
Episode no = 8200; won: False; iter_time_steps = 6; Q(s,a) = -3.7478515755114388; score = -505.0; mean_score/100_episodes = -506.67; reward = -505.0; mean_reward/100_episodes = -506.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:29:41
Episode no = 8300; won: False; iter_time_steps = 9; Q(s,a) = -3.956118354293649; score = -508.0; mean_score/100_episodes = -506.62; reward = -508.0; mean_reward/100_episodes = -506.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:29:49
Episode no = 8400; won: False; iter_time_steps = 20; Q(s,a) = -3.731899133532014; score = -519.0; mean_score/100_episodes = -506.86; reward = -519.0; mean_reward/100_episodes = -506.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:29:57
Episode no = 8500; won: False; iter_time_steps = 10; Q(s,a) = -3.9959204655716976; score = -509.0; mean_score/100_episodes = -508.02; reward = -509.0; mean_reward/100_episodes = -507.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:30:04
Episode no = 8600; won: False; iter_time_steps = 8; Q(s,a) = -4.015313921499408; score = -507.0; mean_score/100_episodes = -508.56; reward = -507.0; mean_reward/100_episodes = -508.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:30:12
Episode no = 8700; won: False; iter_time_steps = 10; Q(s,a) = -3.6809594671338424; score = -509.0; mean_score/100_episodes = -508.69; reward = -509.0; mean_reward/100_episodes = -508.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:30:19
Episode no = 8800; won: False; iter_time_steps = 10; Q(s,a) = -4.052293386270903; score = -509.0; mean_score/100_episodes = -510.34; reward = -509.0; mean_reward/100_episodes = -510.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:30:27
Episode no = 8900; won: False; iter_time_steps = 13; Q(s,a) = -3.8449314187077337; score = -512.0; mean_score/100_episodes = -510.11; reward = -512.0; mean_reward/100_episodes = -509.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:30:36
Episode no = 9000; won: False; iter_time_steps = 10; Q(s,a) = -3.7537441389386514; score = -509.0; mean_score/100_episodes = -510.81; reward = -509.0; mean_reward/100_episodes = -510.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:30:45
Episode no = 9100; won: False; iter_time_steps = 43; Q(s,a) = -3.8010478137217576; score = -542.0; mean_score/100_episodes = -511.13; reward = -542.0; mean_reward/100_episodes = -511.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:30:54
Episode no = 9200; won: False; iter_time_steps = 8; Q(s,a) = -3.84443881487616; score = -507.0; mean_score/100_episodes = -511.12; reward = -507.0; mean_reward/100_episodes = -511.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:31:02
Episode no = 9300; won: False; iter_time_steps = 15; Q(s,a) = -3.8720099663383105; score = -514.0; mean_score/100_episodes = -509.96; reward = -514.0; mean_reward/100_episodes = -509.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:31:10
Episode no = 9400; won: False; iter_time_steps = 31; Q(s,a) = -3.903545468094703; score = -530.0; mean_score/100_episodes = -511.99; reward = -530.0; mean_reward/100_episodes = -511.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:31:20
Episode no = 9500; won: False; iter_time_steps = 10; Q(s,a) = -3.8969894287057314; score = -509.0; mean_score/100_episodes = -512.39; reward = -509.0; mean_reward/100_episodes = -512.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:31:30
Episode no = 9600; won: False; iter_time_steps = 10; Q(s,a) = -3.9227388385107966; score = -509.0; mean_score/100_episodes = -512.79; reward = -509.0; mean_reward/100_episodes = -512.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:31:40
Episode no = 9700; won: False; iter_time_steps = 10; Q(s,a) = -3.947443937361174; score = -509.0; mean_score/100_episodes = -511.92; reward = -509.0; mean_reward/100_episodes = -511.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:31:49
Episode no = 9800; won: False; iter_time_steps = 19; Q(s,a) = -4.507529419406497; score = -508.0; mean_score/100_episodes = -509.14; reward = -507.0; mean_reward/100_episodes = -509.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:31:58
Episode no = 9900; won: False; iter_time_steps = 6; Q(s,a) = -4.536823931942204; score = -505.0; mean_score/100_episodes = -506.07; reward = -505.0; mean_reward/100_episodes = -505.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:32:04
Episode no = 10000; won: False; iter_time_steps = 19; Q(s,a) = -4.402208754310075; score = -508.0; mean_score/100_episodes = -506.16; reward = -507.0; mean_reward/100_episodes = -505.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:32:12
Episode no = 10100; won: False; iter_time_steps = 6; Q(s,a) = -4.613424087908978; score = -505.0; mean_score/100_episodes = -507.0; reward = -505.0; mean_reward/100_episodes = -506.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:32:20
Episode no = 10200; won: False; iter_time_steps = 9; Q(s,a) = -4.247373092389322; score = -508.0; mean_score/100_episodes = -507.85; reward = -508.0; mean_reward/100_episodes = -507.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:32:28
Episode no = 10300; won: False; iter_time_steps = 6; Q(s,a) = -4.674523448080486; score = -505.0; mean_score/100_episodes = -508.17; reward = -505.0; mean_reward/100_episodes = -508.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:32:36
Episode no = 10400; won: False; iter_time_steps = 5; Q(s,a) = -4.437578402271925; score = -504.0; mean_score/100_episodes = -509.5; reward = -504.0; mean_reward/100_episodes = -509.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:32:45
Episode no = 10500; won: False; iter_time_steps = 9; Q(s,a) = -4.448094872126313; score = -508.0; mean_score/100_episodes = -510.33; reward = -508.0; mean_reward/100_episodes = -510.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:32:53
Episode no = 10600; won: False; iter_time_steps = 14; Q(s,a) = -4.246934038739305; score = -513.0; mean_score/100_episodes = -510.27; reward = -513.0; mean_reward/100_episodes = -510.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:33:02
Episode no = 10700; won: False; iter_time_steps = 10; Q(s,a) = -4.598089336448454; score = -509.0; mean_score/100_episodes = -508.48; reward = -509.0; mean_reward/100_episodes = -508.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:33:09
Episode no = 10800; won: False; iter_time_steps = 14; Q(s,a) = -4.278743115314884; score = -513.0; mean_score/100_episodes = -510.56; reward = -513.0; mean_reward/100_episodes = -510.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:33:18
Episode no = 10900; won: False; iter_time_steps = 8; Q(s,a) = -4.415499615608634; score = -507.0; mean_score/100_episodes = -510.03; reward = -507.0; mean_reward/100_episodes = -509.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:33:26
Episode no = 11000; won: False; iter_time_steps = 8; Q(s,a) = -4.350678756269346; score = -507.0; mean_score/100_episodes = -510.38; reward = -507.0; mean_reward/100_episodes = -510.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:33:34
Episode no = 11100; won: False; iter_time_steps = 9; Q(s,a) = -4.462354180413995; score = -508.0; mean_score/100_episodes = -509.78; reward = -508.0; mean_reward/100_episodes = -509.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:33:41
Episode no = 11200; won: False; iter_time_steps = 15; Q(s,a) = -4.840909858149001; score = -504.0; mean_score/100_episodes = -509.83; reward = -503.0; mean_reward/100_episodes = -509.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:33:48
Episode no = 11300; won: False; iter_time_steps = 10; Q(s,a) = -4.639283496986783; score = -509.0; mean_score/100_episodes = -510.58; reward = -509.0; mean_reward/100_episodes = -510.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:33:56
Episode no = 11400; won: False; iter_time_steps = 9; Q(s,a) = -4.7740508727513; score = -508.0; mean_score/100_episodes = -509.66; reward = -508.0; mean_reward/100_episodes = -509.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:34:02
Episode no = 11500; won: False; iter_time_steps = 10; Q(s,a) = -4.921626794260096; score = -509.0; mean_score/100_episodes = -509.05; reward = -509.0; mean_reward/100_episodes = -508.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:34:09
Episode no = 11600; won: False; iter_time_steps = 8; Q(s,a) = -4.929612701797689; score = -507.0; mean_score/100_episodes = -510.19; reward = -507.0; mean_reward/100_episodes = -510.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:34:16
Episode no = 11700; won: False; iter_time_steps = 22; Q(s,a) = -4.728068646508552; score = -511.0; mean_score/100_episodes = -510.02; reward = -510.0; mean_reward/100_episodes = -509.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:34:23
Episode no = 11800; won: False; iter_time_steps = 8; Q(s,a) = -4.760328312530807; score = -507.0; mean_score/100_episodes = -509.85; reward = -507.0; mean_reward/100_episodes = -509.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:34:30
Episode no = 11900; won: False; iter_time_steps = 8; Q(s,a) = -4.780932530597636; score = -507.0; mean_score/100_episodes = -509.33; reward = -507.0; mean_reward/100_episodes = -509.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:34:36
Episode no = 12000; won: False; iter_time_steps = 8; Q(s,a) = -4.693859277552104; score = -507.0; mean_score/100_episodes = -510.32; reward = -507.0; mean_reward/100_episodes = -510.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:34:44
Episode no = 12100; won: False; iter_time_steps = 15; Q(s,a) = -4.884930466829108; score = -514.0; mean_score/100_episodes = -509.81; reward = -514.0; mean_reward/100_episodes = -509.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:34:50
Episode no = 12200; won: False; iter_time_steps = 13; Q(s,a) = -4.900630079461788; score = -512.0; mean_score/100_episodes = -510.18; reward = -512.0; mean_reward/100_episodes = -510.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:34:58
Episode no = 12300; won: False; iter_time_steps = 23; Q(s,a) = -4.817582819531658; score = -522.0; mean_score/100_episodes = -513.18; reward = -522.0; mean_reward/100_episodes = -513.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:35:07
Episode no = 12400; won: False; iter_time_steps = 10; Q(s,a) = -4.852185360845633; score = -509.0; mean_score/100_episodes = -509.66; reward = -509.0; mean_reward/100_episodes = -509.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:35:15
Episode no = 12500; won: False; iter_time_steps = 12; Q(s,a) = -4.993289106445938; score = -511.0; mean_score/100_episodes = -512.9; reward = -511.0; mean_reward/100_episodes = -512.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:35:26
Episode no = 12600; won: False; iter_time_steps = 8; Q(s,a) = -5.054421778902467; score = -507.0; mean_score/100_episodes = -512.58; reward = -507.0; mean_reward/100_episodes = -512.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:35:35
Episode no = 12700; won: False; iter_time_steps = 9; Q(s,a) = -5.072007028799814; score = -508.0; mean_score/100_episodes = -512.07; reward = -508.0; mean_reward/100_episodes = -512.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:35:45
Episode no = 12800; won: False; iter_time_steps = 10; Q(s,a) = -4.777201402427002; score = -509.0; mean_score/100_episodes = -511.01; reward = -509.0; mean_reward/100_episodes = -511.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:35:54
Episode no = 12900; won: False; iter_time_steps = 10; Q(s,a) = -5.025929956597399; score = -509.0; mean_score/100_episodes = -512.39; reward = -509.0; mean_reward/100_episodes = -512.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:36:03
Episode no = 13000; won: False; iter_time_steps = 9; Q(s,a) = -5.046884744549232; score = -508.0; mean_score/100_episodes = -510.84; reward = -508.0; mean_reward/100_episodes = -510.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:36:12
Episode no = 13100; won: False; iter_time_steps = 14; Q(s,a) = -5.0476067980806985; score = -513.0; mean_score/100_episodes = -510.18; reward = -513.0; mean_reward/100_episodes = -510.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:36:20
Episode no = 13200; won: False; iter_time_steps = 9; Q(s,a) = -5.090426791655231; score = -508.0; mean_score/100_episodes = -509.95; reward = -508.0; mean_reward/100_episodes = -509.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:36:29
