Episode no = 100; won: False; iter_time_steps = 278; Q(s,a) = -0.8447302828915649; score = -567.0; mean_score/100_episodes = -526.07; reward = -546.0; mean_reward/100_episodes = -521.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-10 02:00:52
Episode no = 32400; won: True; iter_time_steps = 203; Q(s,a) = 560.7326842195415; score = 1868.0; mean_score/100_episodes = 1325.35; reward = 1107.0; mean_reward/100_episodes = 806.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-10 18:03:46
Episode no = 32500; won: False; iter_time_steps = 206; Q(s,a) = 179.32552712896828; score = 1055.0; mean_score/100_episodes = 1289.27; reward = 544.0; mean_reward/100_episodes = 777.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-10 18:06:43
Episode no = 32600; won: True; iter_time_steps = 174; Q(s,a) = 570.7627984963755; score = 1897.0; mean_score/100_episodes = 1323.76; reward = 1136.0; mean_reward/100_episodes = 796.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-10 18:09:35
Episode no = 32700; won: False; iter_time_steps = 217; Q(s,a) = 181.8958407580975; score = 814.0; mean_score/100_episodes = 1189.44; reward = 449.0; mean_reward/100_episodes = 693.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-10 18:19:14
Episode no = 32800; won: False; iter_time_steps = 57; Q(s,a) = 158.15191294074975; score = -76.0; mean_score/100_episodes = 1197.44; reward = -17.0; mean_reward/100_episodes = 698.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-10 18:23:34
Episode no = 32900; won: False; iter_time_steps = 51; Q(s,a) = 161.96352849336049; score = -140.0; mean_score/100_episodes = 1206.65; reward = -110.0; mean_reward/100_episodes = 699.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-10 18:26:30
Episode no = 33000; won: True; iter_time_steps = 205; Q(s,a) = 592.8946988724074; score = 1666.0; mean_score/100_episodes = 1317.76; reward = 1054.0; mean_reward/100_episodes = 788.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-10 18:29:10
Episode no = 33100; won: False; iter_time_steps = 114; Q(s,a) = 184.58213751058773; score = 767.0; mean_score/100_episodes = 1195.6; reward = 387.0; mean_reward/100_episodes = 709.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-10 18:31:56
Episode no = 33200; won: True; iter_time_steps = 181; Q(s,a) = 574.1342930089529; score = 2090.0; mean_score/100_episodes = 1231.62; reward = 1169.0; mean_reward/100_episodes = 707.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-10 18:35:04
Episode no = 33300; won: True; iter_time_steps = 166; Q(s,a) = 604.6466503214472; score = 1705.0; mean_score/100_episodes = 1381.11; reward = 1093.0; mean_reward/100_episodes = 817.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-10 18:38:10
Episode no = 33400; won: True; iter_time_steps = 157; Q(s,a) = 558.9284857412425; score = 1714.0; mean_score/100_episodes = 1281.86; reward = 1102.0; mean_reward/100_episodes = 755.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-10 23:14:37
Episode no = 33500; won: False; iter_time_steps = 155; Q(s,a) = 164.5586822779949; score = 1086.0; mean_score/100_episodes = 1157.6; reward = 573.0; mean_reward/100_episodes = 681.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-11 01:46:42
Episode no = 33600; won: True; iter_time_steps = 181; Q(s,a) = 561.5820242612193; score = 1890.0; mean_score/100_episodes = 1056.2; reward = 1118.0; mean_reward/100_episodes = 625.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-11 01:49:57
Episode no = 33700; won: True; iter_time_steps = 200; Q(s,a) = 562.0373095386273; score = 2071.0; mean_score/100_episodes = 1131.41; reward = 1161.0; mean_reward/100_episodes = 694.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-11 01:52:27
Episode no = 33800; won: True; iter_time_steps = 178; Q(s,a) = 627.3414361698162; score = 1693.0; mean_score/100_episodes = 1065.36; reward = 1081.0; mean_reward/100_episodes = 646.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-11 01:55:01
Episode no = 33900; won: True; iter_time_steps = 201; Q(s,a) = 604.8803865372929; score = 1670.0; mean_score/100_episodes = 1049.56; reward = 1058.0; mean_reward/100_episodes = 610.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-11 01:57:33
Episode no = 34000; won: True; iter_time_steps = 157; Q(s,a) = 627.7097049076303; score = 1914.0; mean_score/100_episodes = 1169.88; reward = 1153.0; mean_reward/100_episodes = 711.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-11 02:00:11
Episode no = 34100; won: True; iter_time_steps = 191; Q(s,a) = 368.18230336383084; score = 1680.0; mean_score/100_episodes = 1227.91; reward = 1079.0; mean_reward/100_episodes = 732.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-11 02:03:08
Episode no = 34200; won: True; iter_time_steps = 167; Q(s,a) = 605.058352355447; score = 1504.0; mean_score/100_episodes = 1084.37; reward = 1052.0; mean_reward/100_episodes = 638.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-11 02:06:04
Episode no = 34300; won: False; iter_time_steps = 58; Q(s,a) = 166.5061283377668; score = -87.0; mean_score/100_episodes = 1041.02; reward = -51.0; mean_reward/100_episodes = 600.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-11 02:09:17
Episode no = 34400; won: True; iter_time_steps = 175; Q(s,a) = 541.0936524140751; score = 2096.0; mean_score/100_episodes = 1159.16; reward = 1164.0; mean_reward/100_episodes = 675.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-11 02:12:34
Episode no = 34500; won: False; iter_time_steps = 114; Q(s,a) = 166.02074214502116; score = 587.0; mean_score/100_episodes = 1108.03; reward = 369.0; mean_reward/100_episodes = 661.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-11 02:15:13
Episode no = 34600; won: False; iter_time_steps = 79; Q(s,a) = 160.03646339875544; score = 12.0; mean_score/100_episodes = 1031.76; reward = 60.0; mean_reward/100_episodes = 624.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-11 02:18:22
Episode no = 34700; won: True; iter_time_steps = 149; Q(s,a) = 618.1992446392487; score = 1722.0; mean_score/100_episodes = 1176.18; reward = 1121.0; mean_reward/100_episodes = 695.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-11 02:21:26
Episode no = 34800; won: True; iter_time_steps = 172; Q(s,a) = 548.9214949228464; score = 1699.0; mean_score/100_episodes = 1097.7; reward = 1065.0; mean_reward/100_episodes = 638.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-11 02:24:32
Episode no = 34900; won: False; iter_time_steps = 279; Q(s,a) = 169.04772385493916; score = 942.0; mean_score/100_episodes = 1157.6; reward = 438.0; mean_reward/100_episodes = 676.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-11 02:27:29
Episode no = 35000; won: False; iter_time_steps = 178; Q(s,a) = 175.6869527892595; score = 583.0; mean_score/100_episodes = 1101.67; reward = 360.0; mean_reward/100_episodes = 644.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-11 02:30:43
Episode no = 35100; won: True; iter_time_steps = 191; Q(s,a) = 653.4278535649978; score = 1680.0; mean_score/100_episodes = 1202.76; reward = 1068.0; mean_reward/100_episodes = 725.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-11 02:33:35
Episode no = 35200; won: True; iter_time_steps = 186; Q(s,a) = 580.2365669893787; score = 2085.0; mean_score/100_episodes = 1191.29; reward = 1164.0; mean_reward/100_episodes = 708.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-11 02:36:42
Episode no = 35300; won: False; iter_time_steps = 114; Q(s,a) = 190.10362740082863; score = 977.0; mean_score/100_episodes = 1164.85; reward = 438.0; mean_reward/100_episodes = 679.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-11 02:39:51
Episode no = 35400; won: False; iter_time_steps = 762; Q(s,a) = 156.4141170382817; score = 449.0; mean_score/100_episodes = 1154.16; reward = -78.0; mean_reward/100_episodes = 689.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-11 02:42:50
Episode no = 35500; won: True; iter_time_steps = 162; Q(s,a) = 611.5062587199837; score = 1309.0; mean_score/100_episodes = 1067.19; reward = 1006.0; mean_reward/100_episodes = 642.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-11 02:45:21
Episode no = 35600; won: True; iter_time_steps = 194; Q(s,a) = 597.531792245825; score = 2077.0; mean_score/100_episodes = 1200.79; reward = 1105.0; mean_reward/100_episodes = 737.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-11 02:48:07
Episode no = 35700; won: False; iter_time_steps = 97; Q(s,a) = 162.73833959880616; score = 544.0; mean_score/100_episodes = 1122.35; reward = 309.0; mean_reward/100_episodes = 680.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-11 02:50:28
Episode no = 35800; won: True; iter_time_steps = 263; Q(s,a) = 593.1989235421406; score = 2008.0; mean_score/100_episodes = 1059.68; reward = 1098.0; mean_reward/100_episodes = 634.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-11 02:53:03
Episode no = 35900; won: True; iter_time_steps = 228; Q(s,a) = 669.3007492128601; score = 1843.0; mean_score/100_episodes = 1113.02; reward = 1071.0; mean_reward/100_episodes = 664.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-11 02:55:36
Episode no = 36000; won: False; iter_time_steps = 263; Q(s,a) = 162.1712013825587; score = 998.0; mean_score/100_episodes = 1172.88; reward = 487.0; mean_reward/100_episodes = 703.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-11 02:58:39
Episode no = 36100; won: False; iter_time_steps = 245; Q(s,a) = 181.8766057340254; score = 796.0; mean_score/100_episodes = 1138.39; reward = 381.0; mean_reward/100_episodes = 678.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-11 03:01:23
Episode no = 36200; won: True; iter_time_steps = 157; Q(s,a) = 658.5551720089517; score = 1514.0; mean_score/100_episodes = 1199.58; reward = 1062.0; mean_reward/100_episodes = 722.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-11 03:04:15
Episode no = 36300; won: False; iter_time_steps = 60; Q(s,a) = 185.8759534911369; score = 351.0; mean_score/100_episodes = 1089.73; reward = 144.0; mean_reward/100_episodes = 651.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-11 03:07:01
Episode no = 36400; won: True; iter_time_steps = 155; Q(s,a) = 661.8479955424217; score = 1316.0; mean_score/100_episodes = 1224.36; reward = 1013.0; mean_reward/100_episodes = 722.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-11 03:10:06
Episode no = 36500; won: True; iter_time_steps = 341; Q(s,a) = 621.9620714988525; score = 1930.0; mean_score/100_episodes = 1210.26; reward = 998.0; mean_reward/100_episodes = 724.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-11 03:13:15
Episode no = 36600; won: True; iter_time_steps = 748; Q(s,a) = 641.7239377811815; score = 1123.0; mean_score/100_episodes = 1095.11; reward = 500.0; mean_reward/100_episodes = 636.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-11 03:16:25
Episode no = 36700; won: False; iter_time_steps = 346; Q(s,a) = 170.54970207303552; score = 335.0; mean_score/100_episodes = 1229.13; reward = 104.0; mean_reward/100_episodes = 735.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-11 03:19:23
Episode no = 36800; won: True; iter_time_steps = 153; Q(s,a) = 609.1677899518213; score = 1518.0; mean_score/100_episodes = 1146.14; reward = 1055.0; mean_reward/100_episodes = 697.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-11 03:22:02
Episode no = 36900; won: True; iter_time_steps = 314; Q(s,a) = 654.0012844322272; score = 1557.0; mean_score/100_episodes = 1375.09; reward = 956.0; mean_reward/100_episodes = 831.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-11 03:25:02
Episode no = 37000; won: True; iter_time_steps = 171; Q(s,a) = 649.2053961741731; score = 1700.0; mean_score/100_episodes = 1178.96; reward = 1077.0; mean_reward/100_episodes = 732.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-11 03:27:47
Episode no = 37100; won: True; iter_time_steps = 234; Q(s,a) = 629.2409014134626; score = 2037.0; mean_score/100_episodes = 1140.47; reward = 1138.0; mean_reward/100_episodes = 678.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-11 03:31:13
Episode no = 37200; won: False; iter_time_steps = 77; Q(s,a) = 160.5990339866606; score = 404.0; mean_score/100_episodes = 1347.47; reward = 204.0; mean_reward/100_episodes = 818.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-11 03:33:47
Episode no = 37300; won: False; iter_time_steps = 152; Q(s,a) = 173.80671171996437; score = 619.0; mean_score/100_episodes = 1116.1; reward = 357.0; mean_reward/100_episodes = 675.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-11 03:36:39
Episode no = 37400; won: True; iter_time_steps = 199; Q(s,a) = 698.3517373486285; score = 1872.0; mean_score/100_episodes = 1312.24; reward = 1122.0; mean_reward/100_episodes = 772.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-11 03:39:39
Episode no = 37500; won: False; iter_time_steps = 66; Q(s,a) = 163.14025495936065; score = 15.0; mean_score/100_episodes = 1269.57; reward = 73.0; mean_reward/100_episodes = 757.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.63, 2024-12-11 03:43:02
Episode no = 37600; won: True; iter_time_steps = 244; Q(s,a) = 589.7639260443979; score = 1427.0; mean_score/100_episodes = 1257.21; reward = 964.0; mean_reward/100_episodes = 746.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-11 03:46:24
Episode no = 37700; won: True; iter_time_steps = 171; Q(s,a) = 689.0662703357423; score = 1900.0; mean_score/100_episodes = 1242.77; reward = 1128.0; mean_reward/100_episodes = 741.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-11 03:49:28
Episode no = 37800; won: True; iter_time_steps = 173; Q(s,a) = 584.7817709497772; score = 2098.0; mean_score/100_episodes = 1247.71; reward = 1177.0; mean_reward/100_episodes = 725.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-11 03:52:59
Episode no = 37900; won: True; iter_time_steps = 172; Q(s,a) = 676.2082139032959; score = 1499.0; mean_score/100_episodes = 1128.73; reward = 1025.0; mean_reward/100_episodes = 653.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-11 03:56:35
Episode no = 38000; won: True; iter_time_steps = 207; Q(s,a) = 692.8410891208919; score = 2064.0; mean_score/100_episodes = 1046.15; reward = 1092.0; mean_reward/100_episodes = 606.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-11 03:59:27
Episode no = 38100; won: False; iter_time_steps = 1141; Q(s,a) = 300.31578088775103; score = -80.0; mean_score/100_episodes = 1165.62; reward = -442.0; mean_reward/100_episodes = 694.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-11 04:02:52
Episode no = 38200; won: False; iter_time_steps = 157; Q(s,a) = 173.11771073053316; score = 1034.0; mean_score/100_episodes = 1203.29; reward = 567.0; mean_reward/100_episodes = 714.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-11 04:05:50
Episode no = 38300; won: False; iter_time_steps = 226; Q(s,a) = 174.83022668732065; score = 765.0; mean_score/100_episodes = 1199.32; reward = 345.0; mean_reward/100_episodes = 731.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-11 04:08:45
Episode no = 38400; won: False; iter_time_steps = 250; Q(s,a) = 162.50578956715609; score = 551.0; mean_score/100_episodes = 1065.17; reward = 343.0; mean_reward/100_episodes = 651.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-11 04:11:29
Episode no = 38500; won: True; iter_time_steps = 170; Q(s,a) = 668.1725341445605; score = 1901.0; mean_score/100_episodes = 1081.55; reward = 1140.0; mean_reward/100_episodes = 646.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-11 04:14:23
Episode no = 38600; won: True; iter_time_steps = 542; Q(s,a) = 649.9730115695476; score = 1329.0; mean_score/100_episodes = 1148.95; reward = 717.0; mean_reward/100_episodes = 686.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-11 04:17:34
Episode no = 38700; won: False; iter_time_steps = 274; Q(s,a) = 185.3735168469784; score = 967.0; mean_score/100_episodes = 1124.55; reward = 465.0; mean_reward/100_episodes = 673.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-11 04:20:18
Episode no = 38800; won: True; iter_time_steps = 151; Q(s,a) = 662.3134767676512; score = 1520.0; mean_score/100_episodes = 1081.44; reward = 1046.0; mean_reward/100_episodes = 650.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-11 04:22:57
Episode no = 38900; won: True; iter_time_steps = 194; Q(s,a) = 597.3116419333619; score = 1677.0; mean_score/100_episodes = 1235.77; reward = 1065.0; mean_reward/100_episodes = 761.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.63, 2024-12-11 04:25:33
Episode no = 39000; won: False; iter_time_steps = 78; Q(s,a) = 166.3340733002138; score = 63.0; mean_score/100_episodes = 1113.03; reward = 116.0; mean_reward/100_episodes = 682.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-11 04:28:08
Episode no = 39100; won: True; iter_time_steps = 169; Q(s,a) = 605.8085687166418; score = 2102.0; mean_score/100_episodes = 1284.87; reward = 1192.0; mean_reward/100_episodes = 771.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.63, 2024-12-11 04:30:41
Episode no = 39200; won: True; iter_time_steps = 168; Q(s,a) = 718.923968017006; score = 1503.0; mean_score/100_episodes = 1311.1; reward = 1040.0; mean_reward/100_episodes = 814.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-11 04:33:19
Episode no = 39300; won: False; iter_time_steps = 454; Q(s,a) = 161.40343447528963; score = 787.0; mean_score/100_episodes = 1268.98; reward = 263.0; mean_reward/100_episodes = 786.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-11 04:36:03
Episode no = 39400; won: True; iter_time_steps = 164; Q(s,a) = 688.0235097166295; score = 1907.0; mean_score/100_episodes = 1304.42; reward = 1135.0; mean_reward/100_episodes = 783.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-11 04:39:01
Episode no = 39500; won: True; iter_time_steps = 185; Q(s,a) = 593.3621303550776; score = 1886.0; mean_score/100_episodes = 1233.02; reward = 1103.0; mean_reward/100_episodes = 734.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-11 04:41:37
Episode no = 39600; won: True; iter_time_steps = 211; Q(s,a) = 698.756665285002; score = 1460.0; mean_score/100_episodes = 1283.14; reward = 986.0; mean_reward/100_episodes = 762.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-11 04:44:37
Episode no = 39700; won: False; iter_time_steps = 164; Q(s,a) = 164.87797496922116; score = 597.0; mean_score/100_episodes = 1197.58; reward = 323.0; mean_reward/100_episodes = 732.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-11 04:47:24
Episode no = 39800; won: True; iter_time_steps = 151; Q(s,a) = 702.7412240685543; score = 1720.0; mean_score/100_episodes = 1141.83; reward = 1097.0; mean_reward/100_episodes = 697.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-11 04:51:25
Episode no = 39900; won: True; iter_time_steps = 230; Q(s,a) = 662.2705651430173; score = 2041.0; mean_score/100_episodes = 1283.3; reward = 1098.0; mean_reward/100_episodes = 768.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.63, 2024-12-11 04:54:47
Episode no = 40000; won: True; iter_time_steps = 176; Q(s,a) = 682.5542056698762; score = 1695.0; mean_score/100_episodes = 1227.15; reward = 1072.0; mean_reward/100_episodes = 739.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-11 04:57:38
Episode no = 40100; won: False; iter_time_steps = 437; Q(s,a) = 182.67427629853375; score = 324.0; mean_score/100_episodes = 1015.6; reward = 112.0; mean_reward/100_episodes = 592.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-11 06:06:29
Episode no = 40200; won: True; iter_time_steps = 163; Q(s,a) = 698.0583716855468; score = 1508.0; mean_score/100_episodes = 1177.56; reward = 1045.0; mean_reward/100_episodes = 699.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-11 06:09:37
Episode no = 40300; won: True; iter_time_steps = 187; Q(s,a) = 723.1428954797348; score = 1484.0; mean_score/100_episodes = 1222.01; reward = 1021.0; mean_reward/100_episodes = 718.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-11 06:12:40
Episode no = 40400; won: True; iter_time_steps = 205; Q(s,a) = 524.6090246170916; score = 2066.0; mean_score/100_episodes = 1167.75; reward = 1156.0; mean_reward/100_episodes = 671.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-11 06:15:43
