Episode no = 100; won: False; iter_time_steps = 9; Q(s,a) = -0.15167672727035353; score = -508.0; mean_score/100_episodes = -510.03; reward = -508.0; mean_reward/100_episodes = -509.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-20 09:24:01
Episode no = 8200; won: False; iter_time_steps = 10; Q(s,a) = -18.43910291929879; score = -509.0; mean_score/100_episodes = -508.99; reward = -509.0; mean_reward/100_episodes = -508.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:33:29
Episode no = 8300; won: False; iter_time_steps = 8; Q(s,a) = -16.492931156384728; score = -507.0; mean_score/100_episodes = -509.2; reward = -507.0; mean_reward/100_episodes = -508.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:33:35
Episode no = 8400; won: False; iter_time_steps = 10; Q(s,a) = -17.09943419478585; score = -509.0; mean_score/100_episodes = -509.04; reward = -509.0; mean_reward/100_episodes = -508.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:33:41
Episode no = 8500; won: False; iter_time_steps = 7; Q(s,a) = -17.142591505043526; score = -506.0; mean_score/100_episodes = -509.3; reward = -506.0; mean_reward/100_episodes = -509.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:33:48
Episode no = 8600; won: False; iter_time_steps = 8; Q(s,a) = -18.29891374346904; score = -507.0; mean_score/100_episodes = -509.01; reward = -507.0; mean_reward/100_episodes = -509.01; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:33:54
Episode no = 8700; won: False; iter_time_steps = 21; Q(s,a) = -16.202098375768607; score = -510.0; mean_score/100_episodes = -509.77; reward = -509.0; mean_reward/100_episodes = -509.76; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:34:01
Episode no = 8800; won: False; iter_time_steps = 6; Q(s,a) = -16.233065187014784; score = -505.0; mean_score/100_episodes = -508.03; reward = -505.0; mean_reward/100_episodes = -507.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:34:07
Episode no = 8900; won: False; iter_time_steps = 7; Q(s,a) = -14.808026358303945; score = -506.0; mean_score/100_episodes = -508.92; reward = -506.0; mean_reward/100_episodes = -508.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:34:13
Episode no = 9000; won: False; iter_time_steps = 17; Q(s,a) = -16.947328894310107; score = -516.0; mean_score/100_episodes = -508.54; reward = -516.0; mean_reward/100_episodes = -508.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:34:19
Episode no = 9100; won: False; iter_time_steps = 8; Q(s,a) = -16.25881119281145; score = -507.0; mean_score/100_episodes = -509.72; reward = -507.0; mean_reward/100_episodes = -509.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:34:27
Episode no = 9200; won: False; iter_time_steps = 12; Q(s,a) = -16.72429105852526; score = -511.0; mean_score/100_episodes = -510.04; reward = -511.0; mean_reward/100_episodes = -510.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:34:34
Episode no = 9300; won: False; iter_time_steps = 60; Q(s,a) = -16.959725596543983; score = -549.0; mean_score/100_episodes = -510.5; reward = -548.0; mean_reward/100_episodes = -510.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:34:42
Episode no = 9400; won: False; iter_time_steps = 9; Q(s,a) = -17.614807852679295; score = -508.0; mean_score/100_episodes = -510.66; reward = -508.0; mean_reward/100_episodes = -510.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:34:49
Episode no = 9500; won: False; iter_time_steps = 11; Q(s,a) = -17.836572638521876; score = -510.0; mean_score/100_episodes = -510.67; reward = -510.0; mean_reward/100_episodes = -510.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:34:58
Episode no = 9600; won: False; iter_time_steps = 8; Q(s,a) = -15.110642821085232; score = -507.0; mean_score/100_episodes = -511.83; reward = -507.0; mean_reward/100_episodes = -511.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:35:06
Episode no = 9700; won: False; iter_time_steps = 12; Q(s,a) = -17.416020777159652; score = -511.0; mean_score/100_episodes = -501.76; reward = -511.0; mean_reward/100_episodes = -505.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-20 09:35:15
Episode no = 9800; won: False; iter_time_steps = 23; Q(s,a) = -17.222470303541787; score = -512.0; mean_score/100_episodes = -510.2; reward = -500.0; mean_reward/100_episodes = -510.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:35:22
Episode no = 9900; won: False; iter_time_steps = 11; Q(s,a) = -17.666088240323198; score = -510.0; mean_score/100_episodes = -502.32; reward = -510.0; mean_reward/100_episodes = -506.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-20 09:35:32
Episode no = 10000; won: False; iter_time_steps = 9; Q(s,a) = -19.30892662908612; score = -508.0; mean_score/100_episodes = -511.24; reward = -508.0; mean_reward/100_episodes = -511.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:35:40
Episode no = 10100; won: False; iter_time_steps = 11; Q(s,a) = -15.852860398092279; score = -510.0; mean_score/100_episodes = -511.83; reward = -510.0; mean_reward/100_episodes = -511.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:35:49
Episode no = 10200; won: False; iter_time_steps = 19; Q(s,a) = -16.29134804179665; score = -518.0; mean_score/100_episodes = -510.12; reward = -518.0; mean_reward/100_episodes = -509.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:35:57
Episode no = 10300; won: False; iter_time_steps = 43; Q(s,a) = -16.192111325628392; score = -542.0; mean_score/100_episodes = -513.7; reward = -542.0; mean_reward/100_episodes = -513.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:36:06
Episode no = 10400; won: False; iter_time_steps = 24; Q(s,a) = -15.607924413829132; score = -523.0; mean_score/100_episodes = -513.64; reward = -523.0; mean_reward/100_episodes = -513.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:36:16
Episode no = 10500; won: False; iter_time_steps = 8; Q(s,a) = -15.474151222280504; score = -507.0; mean_score/100_episodes = -514.08; reward = -507.0; mean_reward/100_episodes = -513.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:36:26
Episode no = 10600; won: False; iter_time_steps = 15; Q(s,a) = -15.427274330704558; score = -514.0; mean_score/100_episodes = -514.69; reward = -514.0; mean_reward/100_episodes = -514.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:36:36
Episode no = 10700; won: False; iter_time_steps = 15; Q(s,a) = -15.330895140869512; score = -514.0; mean_score/100_episodes = -515.53; reward = -514.0; mean_reward/100_episodes = -515.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:36:47
Episode no = 10800; won: False; iter_time_steps = 15; Q(s,a) = -15.204869298214884; score = -514.0; mean_score/100_episodes = -513.36; reward = -514.0; mean_reward/100_episodes = -513.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:36:57
Episode no = 10900; won: False; iter_time_steps = 8; Q(s,a) = -14.864873778487786; score = -507.0; mean_score/100_episodes = -513.63; reward = -507.0; mean_reward/100_episodes = -513.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:37:06
Episode no = 11000; won: False; iter_time_steps = 9; Q(s,a) = -16.334450346391847; score = -508.0; mean_score/100_episodes = -513.5; reward = -508.0; mean_reward/100_episodes = -513.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:37:15
Episode no = 11100; won: False; iter_time_steps = 15; Q(s,a) = -15.247355696774417; score = -514.0; mean_score/100_episodes = -514.27; reward = -514.0; mean_reward/100_episodes = -514.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:37:25
Episode no = 11200; won: False; iter_time_steps = 7; Q(s,a) = -16.313624700315327; score = -506.0; mean_score/100_episodes = -514.09; reward = -506.0; mean_reward/100_episodes = -514.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:37:35
Episode no = 11300; won: False; iter_time_steps = 8; Q(s,a) = -16.230435755471202; score = -507.0; mean_score/100_episodes = -513.91; reward = -507.0; mean_reward/100_episodes = -513.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:37:45
Episode no = 11400; won: False; iter_time_steps = 14; Q(s,a) = -18.37790166643077; score = -513.0; mean_score/100_episodes = -513.96; reward = -513.0; mean_reward/100_episodes = -513.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:37:55
Episode no = 11500; won: False; iter_time_steps = 27; Q(s,a) = -18.242334472850025; score = -526.0; mean_score/100_episodes = -513.79; reward = -526.0; mean_reward/100_episodes = -513.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:38:05
Episode no = 11600; won: False; iter_time_steps = 19; Q(s,a) = -18.577174180760146; score = -518.0; mean_score/100_episodes = -515.37; reward = -518.0; mean_reward/100_episodes = -515.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:38:15
Episode no = 11700; won: False; iter_time_steps = 12; Q(s,a) = -18.575509407738487; score = -511.0; mean_score/100_episodes = -511.89; reward = -511.0; mean_reward/100_episodes = -511.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:38:25
Episode no = 11800; won: False; iter_time_steps = 9; Q(s,a) = -15.735046895099648; score = -508.0; mean_score/100_episodes = -512.08; reward = -508.0; mean_reward/100_episodes = -512.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:38:34
Episode no = 11900; won: False; iter_time_steps = 10; Q(s,a) = -16.182941443101004; score = -509.0; mean_score/100_episodes = -513.66; reward = -509.0; mean_reward/100_episodes = -513.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:38:44
Episode no = 12000; won: False; iter_time_steps = 31; Q(s,a) = -17.521853825538006; score = -530.0; mean_score/100_episodes = -513.76; reward = -530.0; mean_reward/100_episodes = -513.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:38:54
Episode no = 12100; won: False; iter_time_steps = 16; Q(s,a) = -17.49865443191234; score = -505.0; mean_score/100_episodes = -513.84; reward = -515.0; mean_reward/100_episodes = -513.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:39:04
Episode no = 12200; won: False; iter_time_steps = 30; Q(s,a) = -18.107819176594397; score = -529.0; mean_score/100_episodes = -510.89; reward = -529.0; mean_reward/100_episodes = -510.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:39:14
Episode no = 12300; won: False; iter_time_steps = 7; Q(s,a) = -17.739087764523408; score = -506.0; mean_score/100_episodes = -513.39; reward = -506.0; mean_reward/100_episodes = -513.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:39:24
Episode no = 12400; won: False; iter_time_steps = 16; Q(s,a) = -17.388260657712287; score = -515.0; mean_score/100_episodes = -513.7; reward = -515.0; mean_reward/100_episodes = -513.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:39:33
Episode no = 12500; won: False; iter_time_steps = 8; Q(s,a) = -17.85721204166964; score = -507.0; mean_score/100_episodes = -515.04; reward = -507.0; mean_reward/100_episodes = -515.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:39:43
Episode no = 12600; won: False; iter_time_steps = 9; Q(s,a) = -18.078650015407483; score = -508.0; mean_score/100_episodes = -512.24; reward = -508.0; mean_reward/100_episodes = -511.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:39:53
Episode no = 12700; won: False; iter_time_steps = 12; Q(s,a) = -16.83128331670785; score = -511.0; mean_score/100_episodes = -514.59; reward = -511.0; mean_reward/100_episodes = -514.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:40:03
Episode no = 12800; won: False; iter_time_steps = 16; Q(s,a) = -18.410418364727196; score = -515.0; mean_score/100_episodes = -514.63; reward = -515.0; mean_reward/100_episodes = -514.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:40:13
Episode no = 12900; won: False; iter_time_steps = 15; Q(s,a) = -17.39407518953126; score = -504.0; mean_score/100_episodes = -514.07; reward = -492.0; mean_reward/100_episodes = -511.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:40:25
Episode no = 13000; won: False; iter_time_steps = 11; Q(s,a) = -19.928858849042058; score = -510.0; mean_score/100_episodes = -512.97; reward = -510.0; mean_reward/100_episodes = -510.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:40:35
Episode no = 13100; won: False; iter_time_steps = 31; Q(s,a) = -14.275358116440781; score = -520.0; mean_score/100_episodes = -483.64; reward = -508.0; mean_reward/100_episodes = -493.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-20 09:40:48
Episode no = 13200; won: False; iter_time_steps = 6; Q(s,a) = -14.482018166573038; score = -505.0; mean_score/100_episodes = -511.04; reward = -505.0; mean_reward/100_episodes = -507.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 09:40:58
